id,text,author.id,author.public_metrics.followers_count
b'gAAAAABkk1RB1oyMEOryK_OAB2aatGGpqo2mFqBeqqspbJ9vIHZmtdT1DKNnXT8SWsAPjPSs4k8FAQHl_18kc2-IWJqDR8FXwSVq7Vs6Th0fz48G3qSIpAM=',"@HA_04_2022 Du bist der mit de Hosen, tss tss",b'gAAAAABkk1RBA0cub2_LiatRnMRxhM8JHCLa6zteZWbvweuX8R-vWZcKJIPR-uf534nkgoZ8n4Jaqfw13rXM2FEVPtSjg97DPUIlTJZOzWdRUlXEq485Mqw=',11091
b'gAAAAABkk1RBA0Wfjo_ssbuy-7Uafxob4qbRugHr6HSa9hi8hUg6xU7LyDSuTvvsYmB1vbTrl4YPrDmo6UDx_LpB2IHfCipk6ZnvqS9429r6yOfMhfOJZns=',@CassiopeiaKnits Das Vertuschen der Industrien von Gefahren für die Bevölkerung kennen wir ja schon aus sovielen Bereichen.\nMan verändert einfach die Grenzwerte. \nOb beim Auto oder bei der Atomkraft.\n😌✌️,b'gAAAAABkk1RBCau2Zxv0uAdOmSY29Q2kRnAkrVl-rX67On7_LzuXmwg6IuHDGM61hwtRqTequ0Wsmn417e-Eq_ir9TbaIFFxhrpzmdeg7E__XPyIGN9Bh_k=',1575
b'gAAAAABkk1RB5DWQcinfDuKGqjj_ygmGlE0thPLx77URxUS4OTWHMV-7NtYdJVWDJdbn35oujr1-81pWaIsnOx3OnSmBRSPTPA34h-0gx8V-ie2hYshLNIA=',Heute ab 11 Uhr: https://t.co/sVIxuxpIWK\n\n#Chatgpt im #Recruiting #impuls,b'gAAAAABkk1RBPMsBpVIfb6BP1Q-_fcxBPImu6_tFGNJLemlV6h86rpjRb4jHqKbJbaxBNXZpkwWLioRX3gEINnWwQoXoKLwJ6g==',7123
b'gAAAAABkk1RBh_NuxpSrPS7o3a8cPWLGcSriJvz6RkKF1ilv2_9IeCPu05QGidtEFzBP8aY2DVJdsAZF0-LeGwfqt7BqzCBEdl8udpovOvAF1VRTp68OEdo=',Sachbeschädigung durch Schmiererei https://t.co/cNDzeZERRk,b'gAAAAABkk1RBSngrmwVoN4GYG7LH2_lh-RCh21X9QHNm45ejcDoADeuJdixQt0npMTEeY4aoFJ61L92Ekd4hMcKYp9gTI3yneg==',2366
b'gAAAAABkk1RBYW3v32gQav3s6fBhAvCw_2wqLEqAXgsElErUJWryPjURiecZdJze7T1mam4hFy9vqB1bT4FCAgzwsZd4LGTk_4mFYhgHzkF0mTIZzKLZ-XY=',@hafenrand @Couchabenteurer @VasiFranco Direkt blocken.,b'gAAAAABkk1RBrG9wv0bt06y5lz95LarjwRaG8QKvlkJB4bNewRu_hDUT1JKcNdudBwsqeCvt642oirnSQnlqgqE-PS6l8Yft0g==',321
b'gAAAAABkk1RB5ixfc2zSBqZNaq2GEDf7ZieFDDdEjxjxjXHzKRjJljqGETaXmxLJyl7DWFqvDbCn1cDIZXCWJkon9xCXsWCLi-AwAdy2OKcgwlCNlVR_fqs=',"Hacking-Wettbewerb Pwn2Own: Ubuntu, Tesla und Windows 11 geknackt | Security https://t.co/hcH0xb9WA7",b'gAAAAABkk1RBcou9xwRNaBtw7aBobpfGcoi4PnMoO0ly2GNOhHQGKjWOS1VxlCcwCFbuFfQGRcY3eiRXHhQ-m7d3QzfQqEr02g==',1799
b'gAAAAABkk1RBFouH00lE8iGglSSDJiudARPp7D3wJkaeuq3OPpL4Fpii48_pkW4tgKJMBfRNw8Fc7IlZd7KM2X0jzmcq3RK42xYjosn-8OwkoxR_gnJ0Aiw=',Alles „Öko“ mit Berlins neuen Parktoiletten - B.Z. – Die Stimme Berlins https://t.co/GxIYaIV2Te via @GoogleNews,b'gAAAAABkk1RBCTnDpec31EvzYb1LdzkSsJwsjX_e_wxYeZ8RryohPRKRMV9HnOoJX-WoBsFfGVLB0WrkKmqIaWx61vlR6gZgeuMZh14cpDw8xJEbs27Dpjo=',228
b'gAAAAABkk1RBTjbOdUnD6CrtOJAUceEmzKu-rDPd0nlLOrA8mHhxqM6Ya8i6Kz21PMYeykS_uWkPb4UEdJr3PkIbUdDakaQqo42VTrml-DU--MJ9JPJm_c8=',@GrueneXhain Danke!!!,b'gAAAAABkk1RBxygtjMRInK4OMtqpTxhfmT37p1hOEkiR0ueUMsT5HyZanYohz7xsJDBI8-XaLjQ2WMxT6SS6NOYFcv5V90xO3g==',4628
b'gAAAAABkk1RBjqSlWf8gPwsQJdGq4yciK_5DNvF9PYjIcGYVYDfaQZqDsgvFV7RGNE6u-SqbOzdC_oiltMj9SM2aobVK4fTwJe67auZUMusnEKclxudy1Js=',Woohooo! \nEinfach entspannt ins Wochenende sliden!\n\nGuten Morgen 💞\n\n#TwitchDE https://t.co/V2w8nZ1u9i,b'gAAAAABkk1RB6-s1iL-TMP2m4-6gmvi4RQgcN1LcyLY81drEXgeCyo3IoajYkLi9Sgsq75lqu6ZhiZx-vRdDGMDwGIaOgIzCdMcAeHUyU94xpBDMhfHUpkM=',1357
b'gAAAAABkk1RB3Rok1cLpOfizLvDKKx63j_ok-EXR5McNamxx8UmK3U7MqIqwKRsT14_oubI6Kmz4ppMEHtyNxcjVpIIvyetcxdsB37YDGtVUUvlk2yyzaVs=',"@polly_die Nen Versuch wärs wert. Das schöne ist, dass ich noch nicht mal angefangen hab zu arbeiten",b'gAAAAABkk1RB075FgRY1K2qG5TX2F5aviqKIsxQupGYStWr5DFwT5HcYT3NTmjBc1pChCwWpSazv_p-e7uO8ZzSebaKtr8_Z_A==',137
b'gAAAAABkk1RBr9oAb0zIEdG3RHpwM1FB0NwOZ86-T1AmxJ7v-Uf_EslczkjTLIjJ-42hKbOuvF1PZpxbMGD24flOvxGSR0u7AiBaPkwDeg-u8ym8vG5V05Y=',"@JVomOlivenbaum Uhr hängt verkehrt herum, steht auf dem Kopf. Da war ein Experte am Werk.",b'gAAAAABkk1RBiCbGrtviAWfKH7YjNj6n8WKK2_T-bEugJInOf3A1oJO3xzJ7BbNUtPjAfb9ItCLB3cAogYDwVpxZvtqjqQmzww==',2
b'gAAAAABkk1RBBDc0A2dkAycQX1pNHPyk42SkdTXGR6kK9EtRmEbgeOtopVZSR1fCITtb87cMaBsVJkv2SXkL9xCSN8LsGDHAB9r-dCyPpSCh39-zVasFhyA=',"@PhilippBohn @RoyalFamily @knut_bergmann @VDP_Estates Wissen wir schon, was heute Abend getrunken wird?! 🙌🍷",b'gAAAAABkk1RBTJ1_k-shb_yNCAizPfu5w_Hl9u2Vld_kiBO1Axe9eFe9fi30vbLFzkXC2AmK2XD9EpE7-VPfs2Ss2fkHUypLXg==',13833
b'gAAAAABkk1RBVdHgm00DMbD-F_CGfTvqoLclFJzAxs9TzL1IcPwm6aPzHd2p3vtID1rbjIkKa8mAnT8xrukoDIUmiyO4FC6TMQA79SWgOVAx7EsLlO_ETPw=',eventuell hot take🚨 \n\ngefühlt hat hamburg viel größere extreme zwischen armut und reichtum als zb. berlin; und da dachte ich das wär schon profiliga,b'gAAAAABkk1RCvllDO9SO1K--QhJqyojO8hyGQgSzGO9lprNq1e7N-WRIrcFIuWrM3yuH-ynfbdX2ZuuLL2yOnswUkDWkcoJuIQ==',293
b'gAAAAABkk1RCCrr501I83bn_1KFbIT4QUj8q-4kgjkhZkLn9a_1r7Le2INMA7iV1F3edi0CIkHpPhzaH9zkAsq6HbQPgQ_T01MHnekxsTHHVYnkOAKyS_mU=',@free4www Mir tun die Autofahrys im selbst verschuldeten Stau leid.,b'gAAAAABkk1RC38RChRnYWe3S3YlI4hFIfHt3ti5cJD9hchkjgRX0WskZ2tFI8Sy6fZ10hMEG5uY5rMxpu3F-xPxQMbw-RQfsU8nAUT7u0oW8HGjA8jvzh0Q=',811
b'gAAAAABkk1RCym5S9jJi4v6o0IMrexDA082NRKBobXA_Q5xOmw4qHoW_iZ-CxReeVBhGMMm52yuLKked8Oy8EGcKRGkWeghWohyWypZP2oAKtNjL8JqnuR0=',"@SociofugalSpace Well, wenn das Handelsregister nicht geht stress ich halt beim Mandanten rum 😈",b'gAAAAABkk1RCJNXEYK3KYPtfJ5yxQ4kKQiXh0Pv_heKZFFCxTXAVFG814venZ_J0V6i5nfZdETSnfPuNzUyq1myNSm6zNXkoANaiZJ52yyi7UU1EBO7hV9o=',999
b'gAAAAABkk1RC4n_CYOQ6icrJR-hLvZIJHWM1GiZnB9nx8b9wWbSJged6rfPwNc0-Oygc-gzZc75CelV-PfXbeVkJncn_X-agVu9fDaZyRJ4agFpID5x0q5Y=',@TierBFREIx @AufstandLastGen Staatsgebiet natürlich,b'gAAAAABkk1RCoGdhEbJFupJ39OP95j3goPogtPRFkCptr9G3ZW_CAFvY53uUfRGBGXAOnbkr5bWlask-FOTEH7UJ7Yd-dsXz0EWhx_0Ce6dq7FtMzFRuKiw=',8
b'gAAAAABkk1RCZNyL5taYlUVBsjFZ8EyRRyYACVp4Ot_YtIK7zbq3AkB8Kh8EHRLLbHq6I6DV1kbxtONPOmiNXXt5K62kNe4YqTLA1A0WJA-0r4g65KpgZKA=',@fcbinside_de Passiert..  Nach 10 Meisterschaften ist man halt mal satt..  dann muss halt eine spielerische Erneuerung her,b'gAAAAABkk1RCVELVZ_JKOo9RrJEJeRQt2X5IiY5MP52-unINFuzOCi18AAQHIaI3K-tN0B8wPzd7P5NMkNPAhEYr1YyTUCcKcMvFsySE8dKsqRsu7UPMr_8=',1006
b'gAAAAABkk1RCbPfQW4hMWasXM9IoqR-frTrx_LltYo7-_i-6T-BNoQMnXLeuE08GahvL0rFBgjBZHRWm4q5fdGPLm4P9UDF2-B1pvulpI0UweoM3QK9seaY=',I'm at Bahnhof Berlin Südkreuz in Berlin https://t.co/rrPrpMc0GJ,b'gAAAAABkk1RCGeIbVfsvSw5bVfJaMlWn0otXf-nDBRKw1CoXpby0NFLC3jDbKj29xrw04jJfYrld4rXellx4LO1GlTKUqZ2AVw==',232
b'gAAAAABkk1RCd-snWo70M-_mVzglaKUIh9MGjPI2ri-h_adFUbmb0VAxAKh3VZ7R5AJMg3FjsauJjPmP6UG_SXomyY-c4c6Kkpp4GHsFKk8VugEoe-r-Vyo=',"#246 Neukölln, Forsthausallee hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 8:24 11.4.23",b'gAAAAABkk1RCl_-1HqsWOTz-inxt84Moh1ZH60FJ45JjdFBWhl7BoUKqBwk0Iq92ghsr3y6VMWdiEAryPjktgqzZqWkObwfqtds0MeuoeW-9y4He5NYMaIY=',1672
b'gAAAAABkk1RCpqikYtWdzBelI6KF--2ZeExVJ4yxhRpUPuNxb6W7UJxK7hHllnZuHRb6Wjbobq57DrOzc0rLc07XUxTcoZk5EeyfJETTzQ07h0KRYgvFIUk=',"@kerstinkoeditz Danke! Interessante Aufarbeitung! Persönliche Erinnerungen! Assoziationen! Hatte in 80igern ÄquiDistanz zu #Ostermärschen . Es gab irrationale einseitige dogmatische unlogische Komponenten. Ich, jung erwachsen, spürte das, konnte es aber konkret mit damaligem Wissens nie fassen/1",b'gAAAAABkk1RCsA9vGtV_mPtc8pYG7KtQpYlFS_PhIxAXK53YGpfFK-wh6p4DaXAOrFSMDMOEb1Jg-sORf5kUFSGd1xrvKLrv4A==',735
b'gAAAAABkk1RCVedCK3x2rWhpYsVNSQn6BXQtQ-dKKbxA8TdEw49RyD2qw4Oa-dW6vvizYjsWRbk7-HD5hvJuyvkWae693TdVSvydmmZSg682nDTmdflleC4=',#M11 U Dahlem-Dorf hat 14 Minuten Verspätung https://t.co/FEsXfhadoF #BVG 5:44 19.4.23,b'gAAAAABkk1RCga4HHcifJUwyCuPvsv1jQ4dLFangnjJQ3ePTRy6HzaHn2e_ZggjVikQumBSxsYfoVG7HjYFBaKWskj2Am5Ys6S5ERaXeOlQttJMWp2G5pK4=',1672
b'gAAAAABkk1RC2You9atjYYXaqMFzo0BCuBZ-ypFlEqSEYdDU6046RxrD4fxXTwYCgr4JOSoG3OmYvPBdItJuTp236ZGWaAbKTn7s6rO3JeZ1oxtYaqslzTU=',Maurer m/w/d - Unbefristete Anstellung in Berlin\nhttps://t.co/Uzl9bpuA8G\n#jobBerlin #hrjob #hiring #Bau #Maurer #Sanierung,b'gAAAAABkk1RCA046ZJbjSvUUU9DI2utZ02o_xsTN8EUnN7hgSrPqKP9PRD9n2jQlRJDcbVKJh66Mo05OUstDpECYtNxkebqnfFtR343bvfELgfVjdEQHeps=',348
b'gAAAAABkk1RC7yOiNh3izCU-jUqG_5npsvw0XeLRrJ5wuJSYmA-TNr2zjq2TnJVvQGP0TZHYvPZkX_LprgiWS1o0VXiMQE2XnspcJSntg3in6DCzYad493M=',Bremen: Diebe bohren sich durch mehrere Wände zu einem Juwelier https://t.co/H79FGb9kCh https://t.co/mDwcHDVVyH,b'gAAAAABkk1RCFq9witZE1zeiZaODVTZGistf_Ayq5sf7ukKzlSfqJV-vpx5qns0f7ZqiWhuUb-S_vIb6Ur7EMA7Z8n4H9Xfnfw==',2101
b'gAAAAABkk1RChe_iM9NCPn_zsTWFe3B5XiB-zCCNN_I19-nIyD8uvbMKT9c4w1_WDg5DdVHWrqf72RJh-s9CyqtvW9-hbtkTjfHEjjPTAiJqLhqlg55tIac=',@EureChefin Guten Morgen Chefin ☕️☀️,b'gAAAAABkk1RCPMrFbzAHQa7hmBoWAsqvmBf0e8JzkxiH0ZaxJsadhhzmFu8QsWaKXSS_Pac9-nZlNp_yQwgQNvi7glMaYMDLgQlZYK_OjsXXj4obsYFe_zU=',4135
b'gAAAAABkk1RCAWruChfVJ60AgFNtHcHMPqe7iTnhGxpIsiE4PfQlsN6PczCNjCQ3_sSGWesf8YdS3FuV9rqFgXN1O2K745gz8AVbfzhcawZ_xhBkSlG0D7U=',"Das Osterfeuer war noch nicht ganz erloschen, die Besucher auf dem Heimweg – da eskalierte die Situation in einem Kreisverkehr in Brieselang (Havelland)! https://t.co/um67FZrMGs",b'gAAAAABkk1RCr9_USaVc38QhArZO277O6XXQSF3CEYd55b7wydHBaK17sjceUgieyrxpW-dhsQYOCRcPz2GD8lm2mB8QZVaa5g==',15717
b'gAAAAABkk1RC5K8t2HceS6h84V819RoOOPgNi5hAaIimR81xRfRMhOoogaT0c4f0u-MAmGkW_RkJbOb2ad5m348RMjiBQ3qAywpi9HrTj004EtDDPvEH8X0=',"Dienstag ✅\nKaffee ✅\nWetter klebt irgendwo ✅\n\nWas soll’s, ein langes Wochenende steht am Start, da bleibt keine Zeit zum nörgeln. Lächeln ☺️ und los. \nSchön das ihr da seid. Fröhliches Wachwerden ihr Lieben 🥰🥰🥰",b'gAAAAABkk1RCHVLovqM5cr8av1sKd5kXL3Nt6LIOHw90PN4VTehigftboNUPmJV0wAXoCLzYenFCnfVL9MgEDU5eqA5iKjmg4r1JhB8K7OCM2yzS5rChHqY=',228
b'gAAAAABkk1RCVXYQDVDX5eWt7bumxOucX0BNXRnQjlr0aGv9nsPuKVDYyqPixL2U1WAVQi4jexI48--kP0_SGkqe3qMtSiUVfif-NajFpF1_9AM3bE-NU_U=',"Es darf jetzt nicht wieder bis zur nächsten Wahl vergessen werden: @c_lindner und die @fdp sagen, dass wir kein Geld für arme Kinder haben. Aber für jeden anderen Scheiß!",b'gAAAAABkk1RCO31OFTKJ2eUpeUA3cA3gcSsLGU7NqzyX0BDxsi24Bvt0m-0DN0aM_I0LOkvy1VqyBtEAgG9zUTXo84277TkfzQ==',571
b'gAAAAABkk1RCgzw7Y5dE3WIy8eOpD8LQQibhAL_o2Xs_m241Meeuk6dC7JgZFXJfd8r1nmcaPkRoQk17S_zyqAP_MZomLKZLSl2pa98a96CC7T5sVbR-Azo=',"@cardwarden man das ja auch nicht so oft macht. Da denke ich dann immer, wenn die mir was Gutes bieten bezahle ich das auch.",b'gAAAAABkk1RCY1APo8AN3gWnkabYc7cPVhgXr9YHv2qySwjKAfeRGqTWLEKUbRBvFYTzknPGPrJocT3Z16LKJiIxdfYbp_GNqw==',401
b'gAAAAABkk1RCfOab_a_haeSmjR2unInRRmWfNIijlm60kNCDE8TiHz1qpFmIkN6B08ftRKNHah-GIt-HUGaTdNHySKzf4BYg1YXw-MUG75CMjy06IQYK3uk=',"@StaplesBasement @walvinpriv Junge ein clippers fan,aus Deutschland. Wer hat dich verarscht 😭",b'gAAAAABkk1RCPIi86esegm8yaKgMI9Ch2yoK4MP-A90NP2BV2iizdrW55uV5o5UPjeyN-a4kpeZtMVmyzCSE7xFlCUS4KtKt2g==',272
b'gAAAAABkk1RC5JoPhN-BzIVfeK5gCuF34HIGVqgJXZD01xJeM0fqIDihGOyfOrqawI7BSqlhIJmKL2LUCDJ1MFy85eR7LwwL3_eC_c7AkeeBfb5bG6e3MW4=',Bachelor 2023: Kandidatin Angelina hat 0 Bock auf Langeweile https://t.co/rGE5AJeFXm,b'gAAAAABkk1RCQlYemkYlAy-L01E8FuzTqjJpWpN3IwigWKdmO4An16EApQOV7EaZt6Sy7PUTwd9xs-8yZB-Tn7adzz4vBkLgfA==',573146
b'gAAAAABkk1RCE1hp3MwEqiVpFArSiueJA6CL-I6BOkCtuCgmEVTSVYPb-exP69Vb8FnzjkDgBgjY-2Rwph5X-lNYp2BhQe1LCCrKIvY30k3y2ZXrBXQqzB8=',Ervin Tahirovic verharmlost Putins imperialistische Pläne eines Großrusslands sowie die Deligitimation der Ukraine als souveräner Staat. https://t.co/a38NDw5A5C\n\nhttps://t.co/LkH0vNTGwt,b'gAAAAABkk1RCbhg0_1up0969SBlBYlE-wnuBl_Lxh0lZO5223TvuKBrZDZU-wk0My5i_ps2qhxzrAYu_sLqWzE0Pb6A5Iw8wCA==',9418
b'gAAAAABkk1RCvaPallWLgK6Sc9gf7yYJ0s25mBUxQv8JM4F_k6jBPTq3xiT3D1U99AEiw9mWnjDJR7Org4T3hizUlLMu1R6fGkElM2Yp5lwSvzGxkwYiOXQ=',@Herby82513847 Vielen Dank Herby😊🙋 https://t.co/RKhM6dLIXC,b'gAAAAABkk1RC7127gt0Fxby9Nt0CRVw8UUFkSDywSq0RzYGIaiIrLRQwac2b4GcK5uZdd5HilyQvcBUVfDZYT11_5Kk2PFhb2-3SIWyzr70aD7Sj_DJmfn4=',889
b'gAAAAABkk1RCPHpIa-kna_Euz1ZH1CKVam-t5NAfteCeRxNlz0iB9fIXSpUf5Tc0jthCp2zOIenHyrDp7ilbFAQS4Ct5dRGE4KWLzDvsogCgMc9QdUqpL8E=',"@DerUnglaeubige @BILD Sogar bis zu den Ländern, die Hunderttausende Kilometer entfernt sind (…. doch, gibt es!!!!)",b'gAAAAABkk1RC1LIxjRy4vveVNPIsNlUKWUxuMNbJEOlHRpeB3TWVHr2e-laKF2fsOpH06zkcyjV3eUYeqo2OJKIOwDoEv1Lfpw==',127
b'gAAAAABkk1RChiIdSvLZnwyZVul_1kwz36mdUnZnd8PGXDhaavQJ7HEbbvPFjciQKpxiefk2sVOsqfyOy1_9kRKqzxjzEdiNMwSTmkI_2IMTP8F_53v2iGY=',hab insgesamt schon über 60 euro für datenvolumen innerhalb von 5 tagen ausgegeben 😀 danke telekom,b'gAAAAABkk1RCRAtKH2nXsRiARWaoasJVFnAQWpG9Qpi4ZBAUq2uJqiUMRH6Gldxe7MAGm8P8vMJ0hgJ75MRnfJ42W2D9aWI9EWaU_3Rj61l_bRYv1lBGl6U=',1552
b'gAAAAABkk1RCSM6onz8XPKUS7UO0bjCm33JAqhddqv094Cxh1c_PU5IV72CDpORXfTurmGGCqmcQ0nYOSthKOMSIU2JpW5AhcJUi22JqTL690YGJ4vmlr_A=',"@ArturWeigandt Es ist hoffentlich eine Satire darauf, welche ""Probleme"" uns in Deutschland so beschäftigen.",b'gAAAAABkk1RCapyThgQitxXqSAMBSzP9Q4mw4nmlt6YZB7keWMN_18ASZH1ts1wSWOudMDWcop9HIxJwlQc9o96Lj2er91E6Rw==',1517
b'gAAAAABkk1RCsss_3srPXpycpadH73VjIM8vW7XML0MQNTjRDxVRl4bH7suHwSyhz6B_3usL06FMfJ_zdWgXd8C-48SmD_vEakdFbOq2MRsdpW7WluCREPQ=',Wohnungen für Geflüchtete in Golm: AfD macht Stimmung gegen #Potsdam|s Oberbürgermeister https://t.co/6OeqkEeChL,b'gAAAAABkk1RC0NITr8qpCy2VvhSva8cIz9kDio0VbupCpfoNFMmvN5TRQc5FVjEiOvqrCO8dYa4triCIyymU8ZX-OsFGLYOIxA==',10401
b'gAAAAABkk1RCQccjOca6n3mje-KBHOYlKA3NEeWpruKESfsjvD3ikyEmnV4XG4Em5qbcdGhubD3BPFzc7R2KT_cnJotBl4EuOfuOvqJekQ9-ylG33FWAzd0=',"#GrüneKomiker: Die sog. Wende mit EE machte Strom zum Luxusgut, #EiskugelTrittin. #Stromabschaltung für Arme. Nicht dt. AKWs, die WKAs sind unsicher. 100te WKAs brannten ab/stürzten ein. Jedoch #SchwabJünger wollen #SystemChange. #UmverteilungNachOben zum #GlücklichSein?!",b'gAAAAABkk1RCJ75St3aL8BumpCQyFtXTBxdOs5kQQJCSmuxauobH4OWx6GngdnX_XKY__VftRkOiRsfsJeqyeL8TlAcvJfS1XA==',1934
b'gAAAAABkk1RC9RXq2aVrJb6jy6MPdyGTlUhRRuTKJH57seGGeimyYvxeXkcoxIbRTbCEt_8MeI4hgriUa00WUN6DQjFhSpTxES8IudYeaac_8LXvvwzkQvQ=',@PsychoMax_ @Wehner84 @random_name10 Die Grünen stehen teilweise total für Tradition!\n\nMan schaue sich nur die Grünen BW oder Bayern an.,b'gAAAAABkk1RCp5qZnRseVpj52vmpV5c335LyaWfbOfoSIWZQgNSlQuZPnZEDac3GcA4CC32SVT3t0h922FUjWF8GbmSawYzxSg1FUbM8WCOhhRgMI1qqJQ8=',658
b'gAAAAABkk1RCc1C1bDszwuuPP_6odGVav2cGyK3UAhkVAIqtlSDIDmYWb0Pis8f7IN8gKrzNAOnCSJPLsg2H1OmGLNTPCPy0miEbMsYYFvNrdj2jUn690rs=',@chefofmembers Auf was für Ideen ich heute wieder komme… https://t.co/XmTlgySxo7,b'gAAAAABkk1RCeKd7SGUP4AYi8a_Gid2D-FTLzzpoAHrTBQlWlx5iqIHgIvh6vfyyP033C3NZXBqOubE5SsycdLBC497I-oQpuQ==',9627
b'gAAAAABkk1RCcLqHPIu907gRmYEaSQmY0GxN8GPiE8Y_Mhw-vBkzE_oKuqV-M9rDUi62a_SLf014TNzK35KM5VAdB6HGQrmqvQOMnjB3WwrMYn08vXnk-aA=',@ManuelWeberKerp @a_nnaschneider Wo ist in meiner Aussage hier Geschwurbel? Da stehen nur Fakten.,b'gAAAAABkk1RCegPoX8S-9I6PHpGg4_SyGESHkLAOYLk-deZ9WzJ-59cHmaAXLAIUd-DBJr-yndqJgsiMWobbWpd7xRoSqErEkA==',368
b'gAAAAABkk1RCj1sTQiQuQuv-wsQ9H8BWO0N1qHVQkO8DHCRnbW_bl3_lIqENrsu-0NnGX7U0TDO1SClprRMZlCCqPER0FE1VU0ViFoqLls7nmsXSms0hExw=',SCHOLZ HÄLT AN KANZLERAMT PROTZBAU FEST https://t.co/wXYpYOMBOo,b'gAAAAABkk1RCf_a5t5PV0-EMLKZW5pa1nb3EuSyd5gTd6wKRszAdel9Lib5I3_-iDDhAklw51Kij0CsAJTjBgjSfO6bd3nQ0Gg==',2397
b'gAAAAABkk1RC1OanfHcPl2tnt5psKVkwGjsrws6hqG6cSvBll2iXrtruX60BNNWoyqPuwVAyXTCk2oBSaa8nodbr0wkTqJa85nKW64-aBEFA0gqtnyNIKO0=',Deutschlands Wasservorrat sinkt: Regen reicht nicht aus https://t.co/1MpxVvQAor,b'gAAAAABkk1RCZiDTQi0ipaQaeotjrtBL1RSyqPATq99jVrh563G6NcWMy4OLsHus03oW97uemNv_oKyAKUZRI-vlqwy41RCusw==',513
b'gAAAAABkk1RCtS8aKMiCuxSTBEERQsN3t5dE_28Zk4alsrJ6wdC0Pss8ChEYPid3Gt8RPqsqfZiv0tqJKvWWvcmYw-juY0g4fmDSQj7r778MQ1M_76u3F0U=',"@mammaonecat ..hier regnet es noch etwas, aber es ist nicht kalt. Auch schon mal was ☝️😂😂",b'gAAAAABkk1RCM8xOE-m7RhNkUaHvCndIC9u5IRhMMMIMM1yf_ELy-3gAOn7gTLZM2IadB4K368lxXOvi4ZEvfBW0SNe1ksy_e5HAKWffvJClLu9MbbsRmrs=',889
b'gAAAAABkk1RCsFJK9xh2QTUItKLEznYht5qqcFbbgmn43fFqXZWq2Bh_SFyKAnBkz0SV9BXADjFcLn4KXKagLojfs836dTAjhjwxAtQdK5m47rJqwjxwrWQ=',@klausfenn @cosmopolit43 Irgendwie bekommt da jeder uff de Omme.,b'gAAAAABkk1RCn6YpY9r8wOnqjo0SgvmXCbbnYB7bopyWHOnU_6By5t-q6RALGCsGe1V4wgSbXLfnGowi4OgK4NUuqbCBaIp4-w==',719
b'gAAAAABkk1RCTXAa-kZQhidyFnbLadZmIQN6hUPCjAFCgURXKZCL_6GZPito0tOsMHbgDI4YqbhYlP0qpZvDpVQ7C6BapNKlW9FFyNeqOF6mud6SZrQ_m2s=',@berlinerzeitung @AufstandLastGen @hinschauHen Ist das auf dem Foto nicht der bescheuerte Lutz Van der Horst?,b'gAAAAABkk1RCwOMAa52UncofEAx66xyWAVWj_H0wZ3gSDfb6DsQLEcHemC3XWjf5FMRsOov0q08O5Tctysp1P8BDcL_kd6PvB_LhA1rVJzeJ0O-zsnDdWTQ=',1521
b'gAAAAABkk1RCPe4okgMm7aMlz2A-MSVATOWCLwNf42JTDqUo2CYjdLe-NeYwrBdkfEmWOYHkoCubufnC2uBo12IgN2Dx81FRO-gAeze35OJKD6HeLN_GXXQ=',"#347 Stralau, Tunnelstr. hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 16:41 4.4.23",b'gAAAAABkk1RCo87B5xkDFcd6QoLxn1Ii7KlkjVazYc74eTRzF0ttVfFKWOernosONIQeLAqm6dgCx7ok70qeevvqRzmwUQoq0jCa3PFjK9Rumhvpkxi2mwg=',1672
b'gAAAAABkk1RCIIWjP0xI2Tv4-0hqHjPR-j2lOn36w9djS9bmnXk-fDnxpuqIVs_reqWuq-KeuurMUCmP7icsQ2Dfzx5NLC58Cy3wkECXs3SNtqpmGUAbI4c=',"@EinstEinAdler @josefheynckes Diese Bemerkung werde ich mit Ihrem Vorgesetzten besprechen, Herr Adler.",b'gAAAAABkk1RCRz4bnRLV0IGVRKXMj6cg9gNZnKox4At0E_Wc0du-WTAhTUGWz09dEveUfpprlNbCh43EUOh6Ke7NELhoeLQM_g==',3773
b'gAAAAABkk1RCDBsNFW1gCfTbDNvSksqfzdqO_MwVxP4duzM3mkuOSoe8S35nNaBWaRCF9Tb8b1z3nHGI6eI05j9N_vPpn2emqPxQer_dxTLSW-NXQrSsTJY=',"@tilo_gu @schmackhaft069 @katzipoebelt Ich bin Jahrgang 87, man hat mich nach der Wende mit den Dingern vollgestopft, das reicht für ein ganzes Leben",b'gAAAAABkk1RCfXNHnS8nSNou8eICblj8mcwgeLRC1R4iidjI1-YdH2ZbT1blRoxiLnqHgM5WRNHV85UGO-PUq0CUGCQWtgVaZEscCDIUnWfbSoTKNgytjgQ=',3092
