id,text,author.id,author.public_metrics.followers_count
b'gAAAAABkk1Gl8DbfId5quWAFm3bl3B3XMg2W5sJzeFe2GnsUKNHdSeuEnB1mgWJaq_3rUvD_Nx6lDPWfptvrR-pEZvyjBFDVx0pf7k28jwUW9peztOuqfZg=',🧭 Los insultos que más usan los españoles https://t.co/FmJk3ZbsRA,b'gAAAAABkk1GlPo6XyUqbC-1HOiQTeVPVT6fG2V4G6-YTFUzn2D_L-G6RW2cNazZfnqU2mGYFNvP0Nx6-OcGxQJsjDgC9Jz75Ng==',55038
b'gAAAAABkk1GlEa-oWRnDHj3ZiFnkyKNYVDrdr3yZM4nN5zo0Ea8K0I5O33-FetnCFeIOQDUcNHAVfDbbVQ2K3B061NM0_-JCKoy0h34siJAKCiV0NGBeUtk=',"Keira, Me repites ese numerin ?? https://t.co/13uyTx6f9E",b'gAAAAABkk1Gl48fP9XpwJaIgM_oFMbfEK4PC5NLtGLN-zTyQ_mQm7m7Mi1uiocTDLRu5SMX0TRbBFXyQKX6G_38bHTO0XthWQnUZzJo_eH3qfe-nRNm5TlI=',331
b'gAAAAABkk1GlVujKNmwSK0aAdKmoJwC_GBP7OjjeBaqA2YdknwyZ1jcggNmQ6TRaOJ2imsI_6LgVggw5Vhi399M-7ORz9JP-DOs5dW7MWK45VgQ2-MI8GbE=',@BlackXocolat @_ReCordis_ Abrazo grande hermanis 🤗🤗🤗,b'gAAAAABkk1GlBoxZEdqd07S60i3YNy1LXO0A88wcI9bDAaYsSACfYu8lwkxxLj1WABs1r37cxNnrx_t2nhXEvGhh14WIdqSTVw==',1879
b'gAAAAABkk1GlXiG0bAYAqs7HIPdmK_QdnRDeYX0dGW6iV9C51VSOgNVRSlnIWeNdNswry79WFbBIPMxiO8eDgcyHxrqWjLce7RLfZEpubc2PkHL7bwxrvxo=',💠 10 partes del cuerpo humano que son inútiles (o tal vez no) https://t.co/zbfEjbbUXm,b'gAAAAABkk1Glc4m_AxSiaS35PA-ydPX5mla34Lao8k60lkIO04VdDyk63gdlTHwupq5U-Ih5d4O9W_TUm5RC860jn82JI1BB10e1LRdS9DJvcwqsITpzTYw=',49505
b'gAAAAABkk1GlEEhGncL24UvjRqG8rZfn4xAFrMq75-NEInc-e4feD81a4-8DxN9m3TS18KicqDDlyrzeJoLahdmmLLdmZgqzjppcPIRgB1ymNgLhgMo9qfY=',@casaalroller @LueZaS Siiii jajaja tyty,b'gAAAAABkk1GlKJUyzYL1Fd4FXi-5g6pjkfol8ScAEHUAVJtukhSicq3dm19eUkC0ksPV_9R4fY10YsXGMOhMAuZOSKlBHRsPMobO8tSRtntAmhHDa7NNBXU=',676
b'gAAAAABkk1GlbN-DQnHiK3esLzee4Jl0LyIDqphKVWgfocYZakkpTJIu8p2ZiluN6sosDw-mVykFGhmORpkVmR_SDquvZGBxqnO_aCIbAFcH8Zh-N0yL8ws=',reunión de pronombres hoy en enigma!,b'gAAAAABkk1GliP8j0vwpuReC_GXw2O08tCmR2i-ZtUI0ahVi_IBp-UYqIcAC_s-GNEePsZMGkhsog7JNch3dAd74aEM0qsrDrQ==',1890
b'gAAAAABkk1GlOBUI4PhlOtgZfnPNI56vy2X6wZp5D1CB1ge1Q2oH21X48Fc8DDTRKs8hGjDBnZbcCL4HCuzcELEHDQ3P5rX-sHEbPCgmEbb--CXz6gmu_38=',"@mandarinavm No ric, no. Jo també de vegades noto que necessito la pluja com si fos oxígen. 🥺",b'gAAAAABkk1GlnQzH91y0DY6nr9ggaWSbWcbcm7IdcUDnHgfBNZrLRAAkbqaqmuILfyxGtgXS4-ADKbfQW4mX7FXXksRvM51vKw==',3435
b'gAAAAABkk1GlMDZGgWl-g6Ra0SdVLjWn8pDyAN8dRi-4QJmMZjGPPC2OKRKh_XmVVN--E2N6NHNyZ-KYrfIYSDAVx1v0e6BrhuTazZmNAl8970yKWn8WQA0=',Pues #JohnWick 2 me ha encantado. Ganas de ver qué pasa en la 3. https://t.co/wwlO3ZwvJy,b'gAAAAABkk1GlNqk2dUh3ocicFgBitZrn8Oqu-QJ8ldY4mMF_q5VRsr7x9y5r7G1U2rrZNqhhaZS5d98XBBFNYYC4YTQqjaYfaQ==',6265
b'gAAAAABkk1Glxa1nUTF6jsTlASLJ5Zh9gtPybBUVEsNn-ik6mNBDf0mnPIAtJUE8bQxb9YGA0ZR8SdjnCFIzo4QY9jLkW1GOF_zvvmNt2WnbrI-7ppSz8pE=',"@Ricopr07 a qué te refieres con ""desorden""?",b'gAAAAABkk1GlZ_jHYKPTQXJyjGdex_UbsoOFoctVBgp8mSYynRMmWQKWf4XKQXxtP2L49XLuZZbto8b2898SYl4qg3z1wbqHTXqRkhV4EAEPZm2G5lseo_M=',376801
b'gAAAAABkk1GlwqrFZbzV1oB-kfXalL9aPcp_OrwWtYA_SvBEGATFlWNicP8H6hVB1ScQTwnROn4e6_KnZRkH_xUVrEONH2uvulcMh0HcITA2SYnT2iMdZuo=',Hay personas que no entienden según que terminología o conceptos y comprometido con la #EducaciónFinanciera publiqué un artículo en nuestro apartado de formación donde se explica https://t.co/MtK7hR76jO,b'gAAAAABkk1Glitrixt8zApjOmFfs8sPsp3NxLC4WeRbODa92LqGIpL_jpew2cjbSwafLV67lj218kAV1nTYL2UX6ecHVAcIfK5uskKiqfk4HmZZ9rLzjmCg=',556
b'gAAAAABkk1GlcOgaSa9AEQXCzgBsEsxpfkXz9snVyl77xWzv1R2aIeJKV3PD3yk3Mx4LDbA6BAe1-0MK_io9HNoRCL3SDOWLCaK07u1zEspQXlCL7OqPSM8=',🔁 Este artículo analiza todas las diferentes variedades de arco iris y las condiciones que deben cumplirse para que cada uno exista https://t.co/gtlTSpTaET,b'gAAAAABkk1GlhPRuwsyoTJcFzk4VFR1ZJFZ8eTJSTGmlW1CJkhQB25XCRqHxTb6mjjWx2cI1RQ42inpHCMg5D04CkqhhUe6qaQ==',76932
b'gAAAAABkk1GlBe8WBS92RQzSlbNwTaD7N0rDDNDnsPxTamFOGwW7NbkL9HWjJyEZv9GZ1M0O4JpJnP4UyjMUg--1z_SpygUYvffR1SDYBYpXLNnejGCStys=',@memedeportes .@jorgeefcb en estos momentos: https://t.co/S5k4ZQrHug,b'gAAAAABkk1Gl7g2eV_1BEj01XLOkfm3gEs1AHRE6tnYoiY5R9rUGIFz8R3C-FDw-KLkLn2ahT2bgq2jw0pM9OAedIDGJXHRnh3r9LDQWcLhKPtzRErygvKw=',177
b'gAAAAABkk1Glvg65bDnsqGe7ZGpUVmigPImdGlnaBhMPECvgBXC76jpPKE4gIjQJxD-CLHdgxHJdUbNq4jwu474j5B_k7rIrZ-ZP_I13JycWmArfxRRgnlI=',"“La formación que nos ofrece Consum es muy diferente, mucho más inclusiva e integradora y está pensada tanto para ayudar al cliente como para ayudar al trabajador. Es una formación para las personas.” María Vilaplana #DecirHaciendoIgualdad",b'gAAAAABkk1GlSGnqAWYBeoydCbQmkJOwy3HT_zik2XeldY-U_mmROySJA9ml9qt9oQpsiMHG0j8X6PEhOAZz4RPCYpjKADZfeg==',20950
b'gAAAAABkk1GlayB5FgSZ_xsw7NI-cMILXdZ_yyFitCqXFDexiOeg1xFHFJH9rQ05iNfI9nmoyJNEh3rVNepcHApqQv4ZDX-686Quvuq-UGKLCXjCiBVBrZI=',"🎟️ Las fotos que Hitler intentó destruir, o que probablemente debería haber destruido https://t.co/TgZFBjFABO",b'gAAAAABkk1GlCZFLoY4K2Tp4dB9XXuv7sSFMpnHZiTazLB21TiG-UHX1APL2nfNZMsdKatjZtQ-1ZZ84_T-H3iBhR-ce28FKvg==',50064
b'gAAAAABkk1Glk5txpuBuiGucX4DcxF2NrhhauOafoEwbYjxdNqzqXW1ADp6RBCAXVCKlm9JLzk53MfxiOCtb7cZsHb03WRnIuJXMS6buyRzL9l6r3QrLqtY=',@daaanict KHE JAAKAKAKAK HE SEGUIDO CANTANDOOOO,b'gAAAAABkk1GlDxwREujEEBtsAT46xkgMiNOwXosQc2eK8Zhos3ead3V0ZHEnRO_YEsQBbssJLcyYCc61f4OHF8uMEjkhoyPcQgnRK2vrjIkIVOwYryhRJhk=',180
b'gAAAAABkk1Gl6yZFLAXkRShmsiWIEaes81J97-a4yyhGKlu_2CjNAJB1aDRqzDlFZJQQj_8Rp870h7kFQFPOPO7mgbQ6zsFkD7LgO7JNcX1elROqspwU0qc=',@PezAntonio En Catalunya lo tienen también clarinete.,b'gAAAAABkk1GlRDKIQQAVBsXk0ZWrMuBOzQdbkdQGnosp3H3QF2bhHdaLzKuwH9VC859KEsdKgVOzLNdYlpA2HTm8RlZSFAb7PIujMIzFMD50pCvswSIZBPo=',1241
b'gAAAAABkk1GlCt40qwtNjWhR0_aFl2vUea9yZBS6tn50Z8b7n3mTxDu1rbjPFNxxD7UzX4kPGIwO-rQ9d_lRJYMxOr-wX1C4ppD2pHMGgWum_s3aNcM6pBM=',ir sin calzoncillos es cómodo,b'gAAAAABkk1GlWNBnNeD98lJvpXy2WrfIKqLHpkbiQLZNoT4-nhooZxRQWrd96zgjuE-AZSlChVza_bTCrPhVobxkwO2zrfJuhA==',762
b'gAAAAABkk1GlvvMSHhKIpfqu2-NZSeR9usvClU-CDvBFeVDLccciT1NKdA15gGYqzD7IHc2oL6A95zNA8uYLy7JC2ja-H0wYHBMPHJmxs2m1yFFOT3-S9o0=',"@josea_santos Yo con motos si he tenido algún susto. A mí me han llegado a rozar y cuando les dices algo, se cabrean.",b'gAAAAABkk1GlRK8Eaj2q9Ua8yJ2G4Is8HgnyvuJ7hU27nHu9PonvCLa1PEiyyU125gipb6SoDMa4Fba0LiKMI8kFnqZwIIOj7A==',6616
b'gAAAAABkk1GlgNkhoJkUniEqKGZw3pdJpxbm81TLG7VR3JwX6gD2Lyh0YXr9KDN6d6odEDutPQMe1vW_7igQj_yQwILIXByce6EVP_-1aOPcHgKnvTXaQpk=',🛰️ Identificando la distinción entre textos creados por inteligencia artificial y escritos humanos https://t.co/6DBWmzOS7Z,b'gAAAAABkk1Glfr6rdZ9E82f5dn9PzKUa_bdmtSDuPFLrQGobsKhs4wBYnJWSu3Xq1C841VwJ0VS_DAuf1tCcxEUnU2Ehs2MIKboYmPJnhJtUxtZOkbR91K4=',66331
b'gAAAAABkk1Glv2srAE300sVw-FBCHcKsuQxyOREtC598ZQF70p7d6N_iUlj8v7e6cWTCYigxMTQFbXp8qhBMDyIS8r7vkIsAEwBZou1443DjzA_ahgCPp9w=',"@NFLSpain__ Lawrence hasta el final 🙌🙌, nuestro QB.\nPero reconozco el Talento de Herbert y me parece un fantástico QB.",b'gAAAAABkk1GlyCfcpwhx9w5AJ58b7yInnZXxDh6mnmAXD8fHAfQDrhtXKT2YyJ20bLLyzJh8-vJU_z3Njj3XhgVB2Q5FQj_dwvZGWswQs0ASFYNEzhw0Mjc=',47
b'gAAAAABkk1Gl-5YeVmzDEQyV9u4iE656DWSypxaGsBh3lsihGwfgdiTgjMwITXAc58qzpNUE1pJTBc3-5us4SP72_NH8Q4cjXrch9P5x_Kmb6SUrbsVX6Pg=',La importante apuesta de #VayoilTextil por reducir su huella de carbono\n\nhttps://t.co/wAehZTnE3f\n\n#textiles #hoteles #sostenibilidad https://t.co/IG9Z8wQwtL,b'gAAAAABkk1GlNJCSYtTE6q1qfo48mmlNVavJIXwdDC-RJCfia7R2WHFL7oS-xTC7Sxi7HBhdHQW_l10G7_ndjvHlY1MXsrusyA==',8216
b'gAAAAABkk1Glz0Iv9tnOkD34bx6VERdF-Y_azixq0lp_Ui8yiaCCXhGcS6azh1EipqfD8ciiYkVpDtOfaEGMRTeZNICXK4moavuNMyPzlim_l-jQN4icjFg=',"España es la puerta de entrada del tráfico de animales desde Latinoamérica para ser vendidos a coleccionistas en Francia, Bélgica y el este de Europa. #EuroNews  https://t.co/Wr8XbdDmKi",b'gAAAAABkk1GlfRlO5IRSNH9V-1LI0WXnB-pVy1TcZKSmMgpRZqEMOhU2QNxR74C31bescsVm9YPCnjfS4ocEFTx0BzxRAGbLgg==',3769
b'gAAAAABkk1Glkn6TKOBk1ZaIAFbJlBMHJaE_xmoQmLFdYhEtuXikON_0kLXm3Bl-XKG65Ymhdi06ztbOhioW0ti8FEbjUBwo8IsaNWG5wFWcX55AmZeLRgM=',"3/3 Como decía, alimentos típicamente clasificados como u?procesados como tofu, proteínas texturizadas o leche de soja resultan saludables. O sea que no es necesariamente malo que los vegan consumieran más UP\nY en cualq. caso, el consumo de esos procesados no es necesario🤷‍♀️🫘🫑🍎",b'gAAAAABkk1GlZtOqUmOKJAqZlseUsyWsitrnrI3jUw-flyPl3AZStNutHYXfAK7m63mhDeaRXYPdZ4JVqA7paHr5IBdXUZSkX26ypEQl7q7KGY9-7ma0TNE=',480
b'gAAAAABkk1Gmjm1qd0a44ISCxTk9nuIG7vut4mVWXdpOJNBT94H-vkQVXns79znTkCK9eYvWMfaIYnpFDcgfvSs5uhsVZ4AAMa0MHfv4hUaOHfywMyUBBrg=',🦀 Estas tecnologías pueden ver a través de las paredes mediante el uso de Wi-Fi https://t.co/TxL6jBjarS,b'gAAAAABkk1GmmTBXUD9LZTYf7y18xVtARgglKWah77wUuUbIQqBDWQ0Dgu5fAW6hwQ6biF-06M65ghSEBhBfSSnbwsGjAKYFFg==',76932
b'gAAAAABkk1GmIsE19cn9zM5bkznIoKKW85pDiIKrwnIjHCDioWVvDJpuoKmKB0FzLV6NBJahPFQoTJaFfwR3EPSYUebeIastqkBPhcpS6fz0rtc5AgSt3N0=',🧶 ¿De dónde vienen los nombres de los colores en español? https://t.co/sM2RtOsTAF,b'gAAAAABkk1GmZQ2Mbxna_vC0iDU12hxuSLjuzdFDm51YUWYaJfEmV8gX05ezbIY4povur7x066J0KT8vOAEIY3ECq-eNBxE_jw==',50064
b'gAAAAABkk1GmtMjEZiiL-BuymNoHfxwnloKyAWXlNF97PSN29mH8uOFuk8HWqPMVCQoseZMdLxjVwwWgHeF5mViSnh3ZlCNoCmwyR4EIccdelNwzzsRV4a0=',🎈 Descubren en los aguacates un efecto positivo extra para la salud https://t.co/Y5lA7JNgLV,b'gAAAAABkk1GmxeQmgO5yGULqnDWnttSTLxJiTpLmNuHqkhgVYcNNdeeFxLoO-fKyXtTeHY_14VzUPoC6hk-dXYicJp4MiW5lEw==',55038
b'gAAAAABkk1GmF4lipeWteB7ficsjlwe6djq1ayOjLl1OBJWCNP4_vR3pRgHqSPnGC5T14LAYThaGlu09q7jMsQ1RIpbL4B2a7NsFaJloV4OglsRsSdtbxC0=',⚓️ ¿Sabias que el cerebro de Einstein fue robado cuando le realizaron la autopsia? Aquí te contamos la increíble historia https://t.co/PN600qr51i,b'gAAAAABkk1GmJijptQ0-Phi75us5mYTaojVXAKxNq1dl73j9TGNvbezbZHHMd0MP8qYtQrPMkDqtRXYPZQ26ghK2kxXOvBncrQ==',55037
b'gAAAAABkk1GmafKM0W_zl5wQf4NdsMLySwk6E5dxxZ-DuHCsj1xNPNZJz3ojybSEGSRjnR-VzCG364EuHnBVG9ZvSc4Fw56gQqHUK4lQpEF6356oLkapxeM=',"@INIE8TAZO No ha dado un buen paso, muy flojito. Ahora ya entiendo por qué Xavi no está contando mucho con el",b'gAAAAABkk1GmA69tMecacuFO6D7MBf5UMG6K6Bwj9lQn44GoVoVoKP3j4ZcslpfMINtXd1FgimmewQ1llsigzQRlvoorHzwQmDydjPkYBtiDV52XcM-Jr1s=',74
b'gAAAAABkk1Gm8PUy592Y0Mk29MPKnsb6aC6gOV6DdbNeS5Ofq_PYzgT9BjOV1VTRDwo2gKs8J98LH-yqiuomAHqu2GHn2yswGS3FKTlVPeRx1mIQvnmIfJ4=',@Carmen61625398 @vm_patri Buenas noches corazón 🤗🥰,b'gAAAAABkk1GmJiTtgXog_vKfLrYp1d9DmLV07ZAbf4Eaa_YBy0fd16_VrMdJnREVdG6_s8ccFxDJK_1LfGr_iFQ-JcZrL933aBv9nHdq8bkvvFItxPb98Qk=',7872
b'gAAAAABkk1Gmq4xSE0hodPdNrHu3IGNAw2Xn2EFm-omVY4Vadh_Y_l1aWawpEbhgIu18ycA3MWmmctCk8Ga9DduLBGbOUSsaTvyDrNromSEPc_YyB5NeAo0=',"📳 Hoy en día, la gente le teme a Twitter. En la década de 1850, temían a los telegramas https://t.co/yNZXVzU7fZ",b'gAAAAABkk1GmJE7mA16gJ_SNZhyMEX7g2J_kAiZwp2evjp0B8ye1TXKXtA3L3VyxURiAcZZglW4rnlsQS5jE51AcV8683CdYWAf0rkX56t3vVUZ3pV_HA28=',49505
b'gAAAAABkk1GmSWvK8hC8sz-egZA8pYlJ1E8yRqg-vJxpx4PVWGdQc68C4qFGjZtI0eAWlkn5_EcN1zhn-mv0ZM6KV4D8QKN_WI7Wx80XbShoKjQsRIfwrlw=',Lo peor de que haga bueno es que hay gente fuera de su puta casa.,b'gAAAAABkk1GmfbIWfg_XocjDJKxdfD5L1UMUw2Hdo1yqOLBiPm3z5S8rzZQNhO7imD4OYFjORwSh4g9eWWxb3wCZN1sHKIG2JwSqnmRhynpbW-IV3D8lLRI=',367
b'gAAAAABkk1GmqMs3jy0LEIIM-ohqRlP32bCuoI2EA0NEf9yfpTQI8UC8FfwNu3UEvubCXSMAz3Daa61yrt3_fpaOxSF2LI1xX9c08haJT5o5x-X64PzFZ88=',Que puedes perder como máximo? Un 3% anual\nQue puedes ganar? Que tu capital crezca.\nTodo esto si te decides a suscribirte al sistema SHOOT\nAbierta suscripción sistema #SHOOT  https://t.co/bMUJ11b9uJ,b'gAAAAABkk1GmrsGfbUI3dx1RIwjILEn0TiZw5g0i_vzlAIyMRZz7ndJU0qnGUSRsuLcWWIwUPAy40qFF7tzFKcZ27yU8piiTsQDM4ASJHOjHwiKzCsxlxd8=',556
b'gAAAAABkk1GmZGePM8cF8to4onk_vbxfNqyU8vakNIMblL0RaCa5N_1Uk9ffBD6cmQMmItFE_W2-O0UFZJavl5tyBlOFCZX-2YuPqd3HaiGdRrn19Tr6_rc=',⭐️ Cómo un proyecto de la NASA condujo a encuentros sexuales entre una mujer y un delfín https://t.co/MvISO0Zmn2,b'gAAAAABkk1Gm1DaYKkHQAxzrw7wkt_bHYYg6pdfLaohk9oWqtDhvs3wgNCBPujODUNBGtJPX2YcB0Ys5of4cWlL6sTNWmqKMwrWk4LfGidrHERyUGGNhZP0=',66331
b'gAAAAABkk1GmClEtQZ2r3BDWEuD_kNo_D8GQ_9EOnKdMVbxpS2Z6sc3ugRTde7YZkgJJOFYfnoDnJg7U7ipwJ6JvD5NSBXPLiPbbub5rx8nddmyXY-SdVI4=',📊 El Evangelio de Judas: Redescubriendo al Apóstol ‘traicionero’ https://t.co/uc8l6Xt7dK,b'gAAAAABkk1Gmlbg12TlGc5t9PqzPwx4mTna0DeTqYHrocOtVRMV3ZtJoJlL0slvRsxYBAZHVw5jym14-GAJen2disTquRR0VzA==',55038
b'gAAAAABkk1GmgyaCrzkdGNTIu4LL_TiBOh4gZEHNzgJzq_QN0k5ddWLbNodfBedxwSjqeY7yVyW8ebp5Os-vbVWbvKYszPmlBi7FVDaqgxG0W-Z5597VTlA=',Tio cos cambios do Twitter Blue e que contas se mostran e cales non no teu feed non paran de salirme putos tweets de fachas e me cago na virgen que asco de red social,b'gAAAAABkk1Gm1haxdnh-UKFrGZJAz5cA0JvhF4nCd6KJcce0yij1V_m-PDCOUeFK0M43fBkTzLHYO6-ZVfih7DuDBjWoqVvNGg==',1661
b'gAAAAABkk1GmPK7EnDqtInhfvh9dkuxxhku2etv7TK2Us-CVgOKEdQoJJ5ySJMHrPI-tGToVj6YnW0ewGRh4ZfMoUZcLFTeJ8HqMsIlBDu3EUtyu3wmcvqU=',¿PARA QUÉ SIRVE PADRINO LÓPEZ? | FUERA DE ORDEN 513 | PARTE 2 | LUNES 27... https://t.co/8WNOsIJoI9 a través de @YouTube,b'gAAAAABkk1Gm0sGO6G2MVKQofdHqTM0j3gSPLmPEqtL2pK1s2iVqoff9yL29JGUggOwBH7BkeTJbEHWeE5v1NfZ7a9MdSX_5CA==',429
b'gAAAAABkk1GmxTBM_PEKISP44vqRRAsHMGQjFvRsqi2b14ie1IuG0vla_033Foiq_gnT0CdSn35IHPCQUqtFKUKE4NFoI9MRoQVgAeg0ONwsBiQYbo9xHrs=',¿Veremos un abogado de IA algún día en la corte? https://t.co/RIKcDbc5An,b'gAAAAABkk1GmfmzOAhHeYDkWENwjD9P7d2lsLTYXz-z3LYLBIX3-uaKLLPuOqYPz-CQ-mD6h6dySH7AwHMEKhUdd-7F2UZoGVA==',76932
b'gAAAAABkk1GmNykLk50klf2HQzYNAJVCfIIRC-lZ8skJ3zzkEZPAdxqd1vdwwXBJjdiljTxtitvaB32QXXuBgFwvsTqlUVPh2ngV8Rf6q7J0MjbwFQ3447Q=',"Mañana empiezo con entrenador personal presencial en un centro muy finolis, a ver cuantas veces dice la palabra ""explosivo""",b'gAAAAABkk1GmbTyYvlY4quvNHluLy56GUi_YziI5tIQ64PittNFShq-g8XRYMDFPlxP3lOledOWKERozxq2CX5tio4URQgy3gi3350SznBm5vESTsnsvNTA=',626
b'gAAAAABkk1GmyQtUHDb-EGHfpzcl7gNjX5eKTac5qaNRakknakm2WScjscoAJ4jSdquJIIjAnPtjvvWUCcI4gNiyvslQPxUh6yMGXvVxhrigpqhwVoNCCvo=',"🔥 ¿Cómo hacían los médicos las cirugías antes de que existiera la anestesia? La respuesta revela una historia más cruda, dolorosa y en ocasiones sospechosa https://t.co/J3f1uemFRg",b'gAAAAABkk1Gmbhv-vPM8UoNTBtfKIjhtiywUhXuADE_YH8zluH-7Nn9HH8SERZrZ5d2V9ihrSYvZIiKF0_PB6tFrf7aN9Lh5cg==',50064
b'gAAAAABkk1GmgBCIHLC32u4G_pbU2ky1kZR5pQjl_cjzRRiiQRNEmOQdqPeZJDGlCTLpd7kdaO2i2xG_iyQs_w-CouFa8jddY2rLWpZ86UiFUmf-H3EGwYU=',🎟️ Por qué tu perro le tiene mucho miedo a las tormentas eléctricas y cómo puedes ayudar https://t.co/ojR0bDSn2G,b'gAAAAABkk1Gm18bM-TXaE2A9F3MvCWVs5XgM8dMUIwwKiCXcRt1zWwugALhzMMLCyqHJRcVpRZ2hvootza6wWvnD4lRruZPJKw==',55038
b'gAAAAABkk1GmtGA5dIrcgu7q0gN2PMWMAr-NxcIFmp_8GqYKD8GKZdSR9u4GbbYXrthhpHm2GdHQYtyy6M-F0KinOUFoB5TwUHz85B8i0ItrpG-MNibqslM=',@janeaustenenfur @JuanViUanKenobi Pues una señora que no tiene contención.,b'gAAAAABkk1Gm4U5lW5zepjjUGl5ct-Hbc2AHcd_JQAkg_YxjDCIer1jsJGjY9T5KMa57NjcOnnzISnI8OxVPnQ17D7VN7UpcgBsJsA1ztgYj_Hq9biy5NnY=',4210
b'gAAAAABkk1GmsgMdohp1p_KBZDae083LtsylkbYxVtCs48Hlty0KcXn4ivMSonsSlQsVReW16X9qlrCg-ymZ955EI-kD9k3lKcaj4sVtvUZyhbT6khhET94=',@joel27799310 Pues ojalá!! Así se puede callar la boca a los que dicen que las grandes corporaciones son las que blablabla... que parece que los tienen que tutelar las empresas.,b'gAAAAABkk1GmbTbNHyHKSSMYFbaqk-iEusgAmz99TdBOD-tUlUS_8kwwpK-Trtlpun8FGG-Tuh8WXMkBsHXLiyeLG3C90IA1Iw==',1389
b'gAAAAABkk1GmDR-VPtF7O8SAPcZ0x5_hnaqGuN6nr_0eSpi9owD_hMVwxDLOk--cV6KRmcnUH06enLqYqJql717mranVbFdn2kUyo6Whx3LfHwNznFuJkrc=',"⭐️ Crinolina, la moda victoriana que mató a miles de mujeres https://t.co/e6pG9EywPw",b'gAAAAABkk1Gmc69srO_l3W9ttXifseI6d1Hae7KJtQUDspv_QJv0ns_WISkcohfvjqXPhtzXOkfiztjC65XBZgBq3AKCmZqvWg==',76932
b'gAAAAABkk1GmqrExEHMkvglSuBf2z41VEO97bQc9iXCtx1J2sJ4qACt2odCHuqxVRJTRYBNBkkSVdGeYmqkMs2iNwjoAbyq_dfptcBv_znuzhcznntKcjrQ=',🔵 Gran Vía de Madrid: kilómetros de historia y sitios que descubrir https://t.co/ZcfudiYrA6,b'gAAAAABkk1GmXrQwUCZqHtbuKAM1_KlKMpnvCHULOl5wC3f3D19ZdSSxqgXoJuuAgkJisH_sqevh9Erf05iB_e0edhLr2FwmWggNmGBLGJw2OZSJ6B46dSM=',49505
b'gAAAAABkk1GmLZh1c63vGL1EKkidCYbhef7FFTp-yfPmPryQPuUiALcZm3ap8VfmGMGxFigFawPt4Aw7NhkjIo4N0EtzXJNt1DBARVLtxLxtqFDa4UY9Jsc=',🔁 La inquietante historia de la muerte de John Lennon https://t.co/W1U9L086dh,b'gAAAAABkk1Gmywk7O2__ay_WPz-MzYF7Qmk-_FDAujdyROrxttTYE8wBCiCdnpkxaA-WXqCbYRFfqqxiPG4E2kjOG93ctfwkF17kGO1jXEDObE7vziwOPK0=',49505
b'gAAAAABkk1GmFO_2o90bleFKIEVw09CovhszViPy9nqONEBlQ4R8sP7CbOl-zQycThxIIdh9DP0dScmjLx4OYHce9gPfkyoTbfFj-hbE-5UtJUJiSZOZbgM=',✈️ Alimentos caseros o procesados: ¿Qué tipo de comida es mejor para tu mascota? https://t.co/lqd7ZKouBI,b'gAAAAABkk1GmQar7Q-cbhTrkojCisXUTn8SkLRG8ky3RTHGMN8iLxwB_wQEixJyi7yYbpJk0qy8ZEhU_IHZenyP5g4NrXWgia7NVXBG8WsvUBBxtjuCuy5E=',66331
b'gAAAAABkk1GmLS6KwC-3q71t9SpooyOjFH8Uffb2dpQ_fT3Nyha50Wwbu-DuN9KD3ozf8ymx8OHjJsOEwytHpuqDXKi3S_VP6rgxEh1Urf-yy3sexBAxtMY=',El camino hacia un futuro libre de emisiones: pep+ de @PepsiCo 👇\n#DiaDeLaTierra https://t.co/K8kovpqLWE,b'gAAAAABkk1GmukkdE62m6QDIJKJscMbmdeZ2A9lG1qdxIwrPd0H6fjjBCYhu4Aj_WilAxS8cjA2PwDLt6bajHciOIwJVLXcEcQ==',40978
b'gAAAAABkk1Gm7jI3GtzShnfuPSS2ZfeFWXhSzO-JIxKI7oLBtC7Z_YMTYxtu-R062J4Jt5RVluBnmpRtv1qMHUw13L235FvPVcBisP2GOKr2xIjPKGkF_Ik=',"dopamina, que están involucrados en la regulación del estado de ánimo.",b'gAAAAABkk1GmeTjSUtH_39IMeGWRevBXusa-oooGDSWYo_4_0yW-OV87E7YrjZ3TjARVYf5XkyKjgNDoIPdIBQVaN0nyl1bSXA==',411
b'gAAAAABkk1GmK9L4S9BJvp6sYespou6TgbLIEvYUowQb5FgrHeaNDtmr6r2M-o8Pi4qh5wWpGyq2U3mvMY1ROv2pVQQ-U3bfNgAgbIdX64j_UZl53W-4kOs=',"🔷 El Palacio de las Telecomunicaciones, un hito de la arquitectura de España https://t.co/Yy6u0FclSI",b'gAAAAABkk1GmPASm50k_oGYJchEpxZ2N59pMBTBolcBYbeOcaSy-54sUjCb4RfhWcelgTXfQBH0UcOo6nikivwgdGU69l6ngVQ==',76932
b'gAAAAABkk1GmWxCw2uxokz07kjHNuI1Lf1VN1X0TqAqLQZmVSFKIjaNhMlJxCmL1Iz6oxyLeXdXrBYOqB0s_0haRQEh5trA30NKMlPIsyUhZ2YQT_RCcezM=',"Me encanta ver gente tan joven y con tanto talento, capaz de crear al margen de las modas. ¡Bravo @valeriacasrod! https://t.co/4RBhXC4C2j",b'gAAAAABkk1GmQ0LPtsfpe3IDuDqKsroEs46eUov20V12113zQi6_yGS3zOcWUhsEbrYhstf1hRsB43Czu28XWWE4TlpLN9xnnw==',84702
